"Annotation" "Short-Name" "Core-gene" "Occurence" "Mean-abundance" "SD-abundance" "Mean-abundance-if-present" "SD-abundance-if-present"
"Methylamine dehydrogenase light chain precursor (EC 1.4.99.3)" "Gene4851" NA "12" "0.0610328638497653" "0.25886702321332" "1.08333333333333" "0.288675134594813"
"methylamine utilization protein" "Gene8929" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Methylamine utilization protein MauD" "Gene4852" NA "12" "0.0610328638497653" "0.25886702321332" "1.08333333333333" "0.288675134594813"
"Methylamine utilization protein MauE" "Gene5350" NA "9" "0.0469483568075117" "0.23321498333614" "1.11111111111111" "0.333333333333333"
"Methylamine utilization protein mauG" "Gene5256" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"Methylamine utilization protein mauG precursor" "Gene2877" NA "65" "0.305164319248826" "0.461561742066808" "1" "0"
"Methylamine utilization protein mauJ" "Gene6318" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Methylamine utilization protein mauL" "Gene5453" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)" "Gene2406" NA "98" "0.483568075117371" "0.545964994138865" "1.05102040816327" "0.221170689301311"
"methylcobamide:CoM methyltransferase-related protein" "Gene8930" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)" "Gene2766" NA "66" "0.347417840375587" "0.599886309245212" "1.12121212121212" "0.5410858460299"
"Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)" "Gene2767" NA "66" "0.342723004694836" "0.566273904727946" "1.10606060606061" "0.434255787040413"
"Methylene tetrahydromethanopterin dehydrogenase (EC 1.5.99.9)" "Gene1601" NA "189" "1.78403755868545" "0.666112800307601" "2.01058201058201" "0.206011205784302"
"Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO (EC 2.1.1.74)" "Gene0432" "Gene432" "213" "1.01408450704225" "0.118117036596368" "1.01408450704225" "0.118117036596368"
"Methylglutaconyl-CoA hydratase (EC 4.2.1.18)" "Gene3769" NA "26" "0.136150234741784" "0.382714012101604" "1.11538461538462" "0.325812593608421"
"Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)" "Gene6319" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Methylglyoxal reductase, dihydroxyacetone producing @ 2,5-didehydrogluconate reductase (2-dehydro-D-gluconate-forming) (EC 1.1.1.274)" "Gene3524" NA "35" "0.164319248826291" "0.371437964874858" "1" "0"
"Methylglyoxal synthase (EC 4.2.3.3)" "Gene3899" NA "22" "0.103286384976526" "0.305049481993824" "1" "0"
"Methylisocitrate lyase (EC 4.1.3.30)" "Gene4497" NA "14" "0.112676056338028" "0.472327509934556" "1.71428571428571" "0.825420305855557"
"Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27)" "Gene2073" NA "132" "0.63849765258216" "0.545843294469306" "1.03030303030303" "0.274609895114076"
"Methylmalonyl-CoA decarboxylase (EC 4.1.1.41)" "Gene8931" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Methylmalonyl-CoA epimerase (EC 5.1.99.1)" "Gene2717" NA "75" "0.352112676056338" "0.478754029963701" "1" "0"
"Methylmalonyl-CoA epimerase (EC 5.1.99.1) @ Ethylmalonyl-CoA epimerase" "Gene0359" NA "213" "1.0093896713615" "0.0966715079992743" "1.0093896713615" "0.0966715079992743"
"Methylmalonyl-CoA mutase (EC 5.4.99.2)" "Gene5351" NA "8" "0.0422535211267606" "0.223814679803542" "1.125" "0.353553390593274"
"Methylmalonyl-CoA mutase large subunit, MutB (EC 5.4.99.2)" "Gene0549" NA "213" "1.03286384976526" "0.245429475821651" "1.03286384976526" "0.245429475821651"
"Methylmalonyl-CoA mutase small subunit, MutA (EC 5.4.99.2)" "Gene0499" NA "213" "1.02347417840376" "0.180181107892645" "1.02347417840376" "0.180181107892645"
"Methylphosphotriester-DNA--protein-cysteine S-methyltransferase (EC 2.1.1.n11) / ADA regulatory protein / Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)" "Gene1208" NA "205" "0.995305164319249" "0.283136952363973" "1.03414634146341" "0.207234067834788"
"Methylphosphotriester-DNA--protein-cysteine S-methyltransferase (EC 2.1.1.n11) / DNA-3-methyladenine glycosylase II (EC 3.2.2.21)" "Gene2993" NA "62" "0.291079812206573" "0.455330336457036" "1" "0"
"Methylsuccinyl-CoA dehydrogenase, predicted by (Erb et al, 2007)" "Gene1523" NA "191" "0.901408450704225" "0.314204427091218" "1.00523560209424" "0.0723574605292422"
"methyltransferase" "Gene8932" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Methyltransferase" "Gene5257" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"Methyltransferase (EC 2.1.1.-)" "Gene8933" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Methyltransferase CmuC" "Gene8934" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Methyltransferase FkbM" "Gene6767" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"methyltransferase FkbM family" "Gene5963" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Methyltransferase type 11" "Gene2444" NA "90" "0.652582159624413" "0.841973982848299" "1.54444444444444" "0.54383389547514"
"methyltransferase type 11, putative" "Gene8935" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Methyltransferase type 12" "Gene1679" NA "183" "1.19718309859155" "0.788233964222872" "1.39344262295082" "0.669886537660026"
"Methyltransferase, anthrose biosynthesis" "Gene4920" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"Methyltransferase, FkbM family" "Gene7497" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"methyltransferase, FkbM family domain protein" "Gene8936" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"methyltransferase, FkbM family protein" "Gene6768" NA "5" "0.028169014084507" "0.192194205971275" "1.2" "0.447213595499958"
"methyltransferase, homolog" "Gene6769" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"methyltransferase, probable" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"methyltransferase( EC:2.1.1.- )" "Gene8937" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"MFS family multidrug efflux protein, similarity to bicyclomycin resistance protein Bcr" "Gene1445" NA "193" "0.924882629107981" "0.327930345699801" "1.02072538860104" "0.142834009970123"
"MFS permease" NA NA "1" "0.00938967136150235" "0.137037741965506" "2" NA
"MFS transporter" "Gene8938" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Mg ion P-type ATPase" "Gene7498" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Mg protoporphyrin IX monomethyl ester oxidative cyclase (aerobic) (EC 1.14.13.81)" "Gene1659" NA "186" "0.873239436619718" "0.333488315463412" "1" "0"
"Mg-chelatase subunit ChlD" "Gene2738" NA "75" "0.36150234741784" "0.500774490960103" "1.02666666666667" "0.162192189412149"
"Mg-protoporphyrin IX monomethyl ester oxidative cyclase (anaerobic) (EC 1.14.13.81)" "Gene8939" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mg-protoporphyrin O-methyltransferase (EC 2.1.1.11)" "Gene1629" NA "186" "0.967136150234742" "0.552737411860293" "1.10752688172043" "0.440205494799696"
"Mg(2+) transport ATPase protein C" "Gene5454" NA "15" "0.0751173708920188" "0.28148965316391" "1.06666666666667" "0.258198889747161"
"Mg(2+) transport ATPase, P-type (EC 3.6.3.2)" "Gene3284" NA "39" "0.187793427230047" "0.403336689910914" "1.02564102564103" "0.160128153805087"
"Mg(2+)-transport-ATPase-associated protein MgtC" "Gene1019" NA "212" "2.21596244131455" "0.824351453772848" "2.22641509433962" "0.812030616796364"
"Mg/Co/Ni transporter MgtE / CBS domain" "Gene8940" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mg/Co/Ni transporter MgtE, CBS domain-containing" "Gene1746" NA "172" "0.845070422535211" "0.465241487019041" "1.04651162790698" "0.23728369006656"
"MgtC family" "Gene8941" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Microcin C7 self-immunity protein mccF" "Gene6320" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Microcystin dependent protein" "Gene7499" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Microsomal dipeptidase (EC 3.4.13.19)" "Gene3022" NA "46" "0.258215962441315" "0.526639945679691" "1.19565217391304" "0.40108548367822"
"Minor curlin subunit CsgB, nucleation component of curlin monomers" "Gene6321" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Minor pilin of type IV secretion complex (VirB5)" "Gene6770" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Minor pilin of type IV secretion complex, VirB5" "Gene5331" NA "8" "0.0469483568075117" "0.252632521098585" "1.25" "0.462910049886276"
"minor tail family protein" "Gene6963" NA "2" "0.0375586854460094" "0.484181523520899" "4" "4.24264068711928"
"minor teichoic acids biosynthesis protein ggaB" "Gene8942" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"miscellaneous; hypothetical/partial homology" "Gene3983" NA "25" "0.145539906103286" "0.426084979735962" "1.24" "0.435889894354067"
"miscellaneous; not classified regulator" "Gene6470" NA "6" "0.0328638497652582" "0.203390518642804" "1.16666666666667" "0.408248290463863"
"miscellaneous; unknown" "Gene7500" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"Miscellaneous; Unknown" "Gene4973" NA "12" "0.0704225352112676" "0.321726342548708" "1.25" "0.621581560508061"
"MISCELLANEOUS; Unknown" "Gene8943" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Mitochondrial processing peptidase-like protein (EC 3.4.24.64)" "Gene0360" "Gene360" "213" "1.0093896713615" "0.0966715079992743" "1.0093896713615" "0.0966715079992743"
"Mll0185 protein" "Gene3709" NA "30" "0.145539906103286" "0.366576865931063" "1.03333333333333" "0.182574185835055"
"Mll0186 protein" "Gene2456" NA "100" "0.469483568075117" "0.500243540652518" "1" "0"
"Mll0539 protein" "Gene3620" NA "30" "0.140845070422535" "0.348681126203292" "1" "0"
"Mll0618 protein" "Gene4231" NA "21" "0.0985915492957746" "0.298815092891188" "1" "0"
"Mll0665 protein" "Gene5964" NA "10" "0.0469483568075117" "0.212026569533926" "1" "0"
"Mll0880 protein" "Gene1926" NA "158" "0.76056338028169" "0.469788854591032" "1.0253164556962" "0.157583951485238"
"Mll1528 protein" "Gene3676" NA "27" "0.154929577464789" "0.433760019424607" "1.22222222222222" "0.423659272868162"
"Mll2240 protein" "Gene3811" NA "24" "0.140845070422535" "0.464669937064908" "1.25" "0.737209780774486"
"Mll2248 protein" "Gene8944" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mll2313 protein" "Gene4505" NA "13" "0.07981220657277" "0.333952830305666" "1.30769230769231" "0.480384461415261"
"Mll2527 protein" "Gene4575" NA "14" "0.0704225352112676" "0.274237037428054" "1.07142857142857" "0.267261241912424"
"Mll2674 protein" "Gene3525" NA "35" "0.164319248826291" "0.371437964874858" "1" "0"
"Mll3161 protein" "Gene8945" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Mll3219 protein" "Gene5455" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"Mll3258 protein" "Gene5965" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Mll3440 protein" "Gene4416" NA "18" "0.0985915492957746" "0.34291740482516" "1.16666666666667" "0.383482494423685"
"Mll3872 protein" "Gene1988" NA "146" "0.71830985915493" "0.527983845652746" "1.04794520547945" "0.244447068689005"
"Mll3878 protein" "Gene3850" NA "30" "0.140845070422535" "0.348681126203292" "1" "0"
"Mll4217 protein" "Gene2613" NA "83" "0.389671361502347" "0.488824528628807" "1" "0"
"Mll4235 protein" "Gene8946" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mll4708 protein" "Gene4232" NA "19" "0.0892018779342723" "0.285706376515055" "1" "0"
"Mll4877 protein" "Gene8947" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mll4959 protein" "Gene6322" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"Mll5186 protein" "Gene1422" NA "194" "2.1830985915493" "1.57495006648845" "2.39690721649485" "1.48644679147472"
"Mll5590 protein" "Gene2580" NA "83" "0.422535211267606" "0.582657505573805" "1.08433734939759" "0.389020636392506"
"Mll5622 protein" "Gene2632" NA "79" "0.394366197183099" "0.535852518768782" "1.06329113924051" "0.245041710311276"
"Mll5741 protein" "Gene4027" NA "26" "0.122065727699531" "0.328132876040693" "1" "0"
"Mll5767 protein" "Gene8948" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mll6424 protein" "Gene5966" NA "10" "0.0469483568075117" "0.212026569533926" "1" "0"
"Mll6598 protein" "Gene7501" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Mll6838 protein" "Gene8949" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mll6900 protein" "Gene3070" NA "52" "0.244131455399061" "0.430582998372001" "1" "0"
"Mll7319 protein" "Gene6771" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Mll7390 protein" "Gene1599" NA "183" "1.6056338028169" "1.42563001537523" "1.86885245901639" "1.36850857099299"
"Mll7507 protein" "Gene6772" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Mll7655 protein" "Gene1225" NA "205" "0.962441314553991" "0.190574237954265" "1" "0"
"Mll7752 protein" "Gene1822" NA "164" "0.769953051643192" "0.421854058700469" "1" "0"
"Mll8143 protein" "Gene2959" NA "61" "0.314553990610329" "0.549119718487364" "1.09836065573771" "0.436077899493003"
"Mll8379 protein" "Gene8950" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mll8471 protein" "Gene3577" NA "37" "0.173708920187793" "0.379751470074611" "1" "0"
"Mll9357 protein" "Gene7502" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Mll9677 protein" "Gene3034" NA "57" "0.276995305164319" "0.46912844217855" "1.03508771929825" "0.185637153830276"
"Mlr0010 protein" "Gene5258" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"Mlr0011 protein" "Gene2624" NA "82" "0.394366197183099" "0.517947871259788" "1.02439024390244" "0.220863052149693"
"Mlr0120 protein" "Gene2334" NA "111" "0.52112676056338" "0.500730266604388" "1" "0"
"Mlr0593 protein" "Gene2201" NA "125" "0.586854460093897" "0.493558471274962" "1" "0"
"Mlr0671 protein" "Gene0274" NA "213" "1.01408450704225" "0.152923499170202" "1.01408450704225" "0.152923499170202"
"Mlr0735 protein" "Gene3710" NA "30" "0.140845070422535" "0.348681126203292" "1" "0"
"Mlr1156 protein" "Gene2344" NA "114" "0.535211267605634" "0.499933559231651" "1" "0"
"Mlr1171 protein" "Gene5259" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"Mlr1315 protein" "Gene1757" NA "172" "0.812206572769953" "0.403336689910914" "1.00581395348837" "0.0762492851663023"
"Mlr1592 protein" "Gene1198" NA "204" "0.957746478873239" "0.201640890276281" "1" "0"
"Mlr1626 protein" "Gene3412" NA "39" "0.183098591549296" "0.387658396899495" "1" "0"
"Mlr1652 protein" "Gene2701" NA "76" "0.356807511737089" "0.48018583817996" "1" "0"
"Mlr1763 protein" "Gene3946" NA "24" "0.117370892018779" "0.336923705738186" "1.04166666666667" "0.204124145231932"
"Mlr1851 protein" "Gene8951" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"Mlr2298 protein" "Gene3831" NA "28" "0.140845070422535" "0.374761860784549" "1.07142857142857" "0.262265264156481"
"Mlr2577 protein" "Gene5572" NA "8" "0.0422535211267606" "0.223814679803542" "1.125" "0.353553390593274"
"Mlr2676 protein" "Gene2164" NA "124" "0.596244131455399" "0.519783133774496" "1.0241935483871" "0.154272996199634"
"Mlr2965 protein" "Gene3663" NA "31" "0.145539906103286" "0.353475085927833" "1" "0"
"Mlr2967 protein" "Gene2078" NA "132" "0.624413145539906" "0.495036932313824" "1.00757575757576" "0.0870388279778489"
"Mlr3136 protein" "Gene3761" NA "29" "0.183098591549296" "0.513309438698041" "1.3448275862069" "0.613878889228481"
"Mlr3177 protein" "Gene1994" NA "141" "0.661971830985915" "0.474152530146443" "1" "0"
"Mlr3203 protein" "Gene2911" NA "59" "0.276995305164319" "0.448568356811503" "1" "0"
"Mlr3216 protein" "Gene2784" NA "68" "0.31924882629108" "0.467283800337202" "1" "0"
"Mlr3248 protein" "Gene2089" NA "129" "0.647887323943662" "0.653696128758351" "1.06976744186047" "0.502898575007114"
"Mlr3260 protein" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mlr3268 protein" "Gene3965" NA "21" "0.0985915492957746" "0.298815092891188" "1" "0"
"Mlr3471 protein" "Gene3526" NA "35" "0.164319248826291" "0.371437964874858" "1" "0"
"Mlr3822 protein" "Gene4921" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"Mlr3874 protein" "Gene1885" NA "159" "0.746478873239437" "0.436051424800358" "1" "0"
"Mlr4105 protein" "Gene3966" NA "27" "0.126760563380282" "0.333488315463412" "1" "0"
"Mlr4134 protein" "Gene6773" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"Mlr4229 protein" "Gene3310" NA "42" "0.197183098591549" "0.398809016210903" "1" "0"
"Mlr4354 like protein" "Gene1749" NA "173" "0.812206572769953" "0.391467141870352" "1" "0"
"Mlr4574 protein" "Gene5456" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"Mlr4646 protein" "Gene8952" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mlr4665 protein" "Gene2943" NA "53" "0.262910798122066" "0.482118924229107" "1.05660377358491" "0.304775727103784"
"Mlr4739 protein" "Gene6774" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Mlr5572 protein" "Gene2853" NA "57" "0.267605633802817" "0.443753707788068" "1" "0"
"Mlr5678 protein" "Gene4468" NA "17" "0.07981220657277" "0.271640651988175" "1" "0"
"Mlr6145 protein" "Gene0943" "Gene943" "212" "0.995305164319249" "0.0685188709827532" "1" "0"
"Mlr6156 protein" "Gene3393" NA "36" "0.206572769953052" "0.49957905923371" "1.22222222222222" "0.48468611999998"
"Mlr6204 protein" "Gene7503" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"Mlr6579 protein" "Gene5703" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"Mlr6608 protein" "Gene2577" NA "87" "0.502347417840376" "0.684218416147694" "1.22988505747126" "0.498862646550092"
"Mlr6616 protein" "Gene6107" NA "4" "0.0234741784037559" "0.180181107892645" "1.25" "0.5"
"Mlr6684 protein" "Gene8953" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"Mlr6855 protein" "Gene2541" NA "87" "0.436619718309859" "0.55962574335731" "1.06896551724138" "0.297004559054973"
